Specimen;Sample;Site;Transect;Plot;Habitat;SamplingPoint/Replicate;Method;FocalGroup;SubFamily;Tribe;Genus;Species;Author;Sex;Abundance;TeteLong;TeteLarg;MandibuleLong;ClypeusLong;ScapeAntennaireLong;OeilLong;WeberLong;FemurPostLong;ThoraxLargMax
IT14-0064-76;IT14-0064;Itoupé;800m;P2;1;10;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;4;;;;;;;;;
IT14-0064-77;IT14-0064;Itoupé;800m;P2;1;10;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.A;-;;3;;;;;;;;;
IT14-0064-78;IT14-0064;Itoupé;800m;P2;1;10;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.2;-;;11;;;;;;;;;
IT14-0064-82;IT14-0064;Itoupé;800m;P2;1;10;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;neopolitus;Fernandez, 2003;;1;;;;;;;;;
IT14-0065-51;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;sp.IT14.1;-;;1;;;;;;;;;
IT14-0065-52;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;guatemalensis;(Forel, 1885);;1;0,7085;0,598;0,377;0,221;0,8515;0,1495;0,91;0,845;0,442
IT14-0065-53;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Amblyoponinae;-;Prionopelta;sp.IT14.1;-;;11;;;;;;;;;
IT14-0065-54;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;10;;;;;;;;;
IT14-0065-55;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;14;;;;;;;;;
IT14-0065-56;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
IT14-0065-57;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.2;-;;1;;;;;;;;;
IT14-0065-58;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.1;-;;2;;;;;;;;;
IT14-0065-59;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.12;-;;1;;;;;;;;;
IT14-0065-60;IT14-0065;Itoupé;800m;P2;1;11;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.11;-;;3;;;;;;;;;
IT14-0066-75;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;88;;;;;;;;;
IT14-0066-77;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;12;;;;;;;;;
IT14-0066-79;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;foreli;(Mayr, 1887);;5;;;;;;;;;
IT14-0066-80;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;immanis;Kempf, 1973;;1;;;;;;;;;
IT14-0066-81;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;sp.IT14.1;-;;1;;;;;;;;;
IT14-0066-82;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;5;;;;;;;;;
IT14-0066-83;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Solenopsidini;Carebara;urichi;(Wheeler, 1922);;8;;;;;;;;;
IT14-0066-84;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.2;-;;5;;;;;;;;;
IT14-0066-85;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;22;;;;;;;;;
IT14-0066-86;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;3;;;;;;;;;
IT14-0066-87;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.16;-;;1;;;;;;;;;
IT14-0066-91;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.23;-;;1;;;;;;;;;
IT14-0066-92;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.21;-;;8;;;;;;;;;
IT14-0066-93;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.20;-;;23;;;;;;;;;
IT14-0066-94;IT14-0066;Itoupé;800m;P2;1;12;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.13;-;;4;;;;;;;;;
IT14-0067-60;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;78;;;;;;;;;
IT14-0067-61;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;5;;;;;;;;;
IT14-0067-62;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Amblyoponinae;-;Prionopelta;sp.IT14.1;-;;2;;;;;;;;;
IT14-0067-63;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.12.FG.SGt.;-;;1;;;;;;;;;
IT14-0067-64;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.IT14.4;-;;1;0,416;0,39;0,234;0,143;0,325;0,078;0,403;0,351;0,234
IT14-0067-65;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.2;-;;33;;;;;;;;;
IT14-0067-66;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;93;;;;;;;;;
IT14-0067-67;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;sp.IT14.1;-;;1;;;;;;;;;
IT14-0067-68;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.1;-;;2;;;;;;;;;
IT14-0067-69;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.24;-;;16;;;;;;;;;
IT14-0067-70;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.20;-;;13;;;;;;;;;
IT14-0067-71;IT14-0067;Itoupé;800m;P2;1;13;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.24;-;;1;;;;;;;;;
IT14-0068-41;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;64;;;;;;;;;
IT14-0068-43;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Attini;Apterostigma;pilosum;Mayr, 1865;;1;;;;;;;;;
IT14-0068-44;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.13.FG.SGt.;-;;2;;;;;;;;;
IT14-0068-45;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.12.FG.SGt.;-;;1;;;;;;;;;
IT14-0068-46;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;3;;;;;;;;;
IT14-0068-47;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;32;;;;;;;;;
IT14-0068-48;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;auctidens;(Bolton, 2000);;1;;;;;;;;;
IT14-0068-49;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
IT14-0068-50;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.21;-;;1;;;;;;;;;
IT14-0068-51;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.29;-;;1;0,403;0,338;0,208;0,065;0,286;0,039;0,455;0,351;0,221
IT14-0068-52;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.13;-;;3;;;;;;;;;
IT14-0068-53;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;immanis;Kempf, 1973;;1;;;;;;;;;
IT14-0068-54;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;sp.IT14.1;-;;1;;;;;;;;;
IT14-0068-55;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.IT14.2;-;;11;0,754;0,702;0,429;0,221;0,715;0,039;1,1115;0,715;0,507
IT14-0068-56;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;nr.araneoides.sp.C;-;;1;0,65;0,52;0,39;0,182;1,274;0,156;1,066;1,6;0,377
IT14-0068-57;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.F;-;;1;;;;;;;;;
IT14-0068-58;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.E;-;;1;;;;;;;;;
IT14-0068-59;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.2;-;;43;;;;;;;;;
IT14-0068-60;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.A;-;;3;;;;;;;;;
IT14-0068-62;IT14-0068;Itoupé;800m;P2;1;14;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;rimosus;(Spinola, 1851);;1;;;;;;;;;
IT14-0069-39;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;horridus;Kempf, 1964;;1;;;;;;;;;
IT14-0069-40;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Amblyoponinae;-;Prionopelta;sp.IT14.1;-;;6;;;;;;;;;
IT14-0069-41;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;20;;;;;;;;;
IT14-0069-42;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.fallax.sp.H;-;;15;;;;;;;;;
IT14-0069-43;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
IT14-0069-44;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.E;-;;4;;;;;;;;;
IT14-0069-45;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.3;-;;7;;;;;;;;;
IT14-0069-46;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.A;-;;1;;;;;;;;;
IT14-0069-47;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Attini;Sericomyrmex;sp.D;-;;2;0,793;0,936;0,5395;0,2535;0,624;0,1495;1,17;0,845;0,624
IT14-0069-48;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;3;;;;;;;;;
IT14-0069-49;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.2;-;;1;0,455;0,377;0,208;0,065;0,325;0,052;0,559;0,442;0,234
IT14-0069-50;IT14-0069;Itoupé;800m;P2;1;15;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.13;-;;3;;;;;;;;;
IT14-0070-42;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;sp.IT14.1;-;;1;;;;;;;;;
IT14-0070-43;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;foreli;(Mayr, 1887);;3;;;;;;;;;
IT14-0070-44;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;8;;;;;;;;;
IT14-0070-45;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.C;-;;1;;;;;;;;;
IT14-0070-46;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.A;-;;1;;;;;;;;;
IT14-0070-48;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;5;;;;;;;;;
IT14-0070-49;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;20;;;;;;;;;
IT14-0070-50;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.29;-;;8;;;;;;;;;
IT14-0070-51;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.11;-;;5;;;;;;;;;
IT14-0070-52;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.16;-;;4;;;;;;;;;
IT14-0070-53;IT14-0070;Itoupé;800m;P2;1;16;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.21;-;;7;;;;;;;;;
IT14-0071-32;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;103;;;;;;;;;
IT14-0071-34;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
IT14-0071-35;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.2;-;;56;;;;;;;;;
IT14-0071-37;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;24;;;;;;;;;
IT14-0071-38;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;12;;;;;;;;;
IT14-0071-39;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.2;-;;1;0,494;0,39;0,247;0,078;0,364;0,039;0,598;0,481;0,273
IT14-0071-40;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.23;-;;3;0,403;0,338;0,221;0,052;0,299;0,026;0,416;0,338;0,221
IT14-0071-41;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.29;-;;2;;;;;;;;;
IT14-0071-42;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.11;-;;1;;;;;;;;;
IT14-0071-43;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.14;-;;2;;;;;;;;;
IT14-0071-44;IT14-0071;Itoupé;800m;P2;1;17;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.13;-;;7;;;;;;;;;
IT14-0072-23;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;46;;;;;;;;;
IT14-0072-25;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;13;;;;;;;;;
IT14-0072-26;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.IT14.4;-;;1;0,429;0,416;0,247;0,143;0,351;0,078;0,416;0,351;0,26
IT14-0072-27;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.A;-;;1;;;;;;;;;
IT14-0072-28;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.E;-;;6;;;;;;;;;
IT14-0072-29;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.2;-;;20;;;;;;;;;
IT14-0072-31;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.11;-;;4;;;;;;;;;
IT14-0072-32;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.14;-;;4;;;;;;;;;
IT14-0072-33;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.20;-;;3;;;;;;;;;
IT14-0072-34;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.20;-;;2;;;;;;;;;
IT14-0072-35;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.21;-;;1;;;;;;;;;
IT14-0072-36;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;13;;;;;;;;;
IT14-0072-37;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;2;;;;;;;;;
IT14-0072-38;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Attini;Acanthognathus;ocellatus;Mayr, 1887;;2;0,793;0,611;0,741;0,26;0,7475;0,13;0,819;0,702;0,403
IT14-0072-39;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Ponerinae;Ponerini;Pseudoponera;succedanea;(Roger, 1863);;2;0,806;0,7735;0,494;0,2275;0,5915;0,091;1,1375;0,663;0,559
IT14-0072-40;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;foreli;(Mayr, 1887);;3;;;;;;;;;
IT14-0072-41;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Ponerinae;Ponerini;Cryptopone;sp.IT14.1;-;;1;0,442;0,39;0,234;0,1105;0,299;0,013;0,611;0,286;0,273
IT14-0072-42;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Amblyoponinae;-;Prionopelta;sp.IT14.1;-;;47;;;;;;;;;
IT14-0072-43;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;rimosus;(Spinola, 1851);;17;;;;;;;;;
IT14-0072-45;IT14-0072;Itoupé;800m;P2;1;18;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.flavens.sp.D.3;-;;6;;;;;;;;;
IT14-0073-28;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;107;;;;;;;;;
IT14-0073-30;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;.Myrmaphaenus.sp.;-;;1;;;;;;;;;
IT14-0073-31;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;immanis;Kempf, 1973;;1;;;;;;;;;
IT14-0073-32;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Pogonomyrmecini;Hylomyrma;sp.IT14.1;-;;1;;;;;;;;;
IT14-0073-33;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Ponerinae;Ponerini;Odontomachus;meinerti;Forel, 1905;;2;;;;;;;;;
IT14-0073-34;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Attini;Sericomyrmex;sp.B;-;;1;;;;;;;;;
IT14-0073-35;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Attini;Cyphomyrmex;rimosus;(Spinola, 1851);;1;;;;;;;;;
IT14-0073-36;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.IT14.1;-;;1;;;;;;;;;
IT14-0073-37;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;foreli;(Mayr, 1887);;1;;;;;;;;;
IT14-0073-38;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;15;;;;;;;;;
IT14-0073-40;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
IT14-0073-41;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;nr.elongata.sp.1;-;;1;0,507;0,4095;0,364;0,117;0,429;0,0455;0,5395;0,416;0,247
IT14-0073-42;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Amblyoponinae;-;Prionopelta;sp.IT14.1;-;;1;;;;;;;;;
IT14-0073-43;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.E;-;;2;;;;;;;;;
IT14-0073-44;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.A;-;;4;;;;;;;;;
IT14-0073-45;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;neopolitus;Fernandez, 2003;;1;;;;;;;;;
IT14-0073-46;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.20;-;;1;;;;;;;;;
IT14-0073-47;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.21;-;;1;;;;;;;;;
IT14-0073-48;IT14-0073;Itoupé;800m;P2;1;19;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.16;-;;1;;;;;;;;;
IT14-0074-39;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;harpax;(Fabricius, 1804);;1;;;;;;;;;
IT14-0074-40;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;inermis;André, 1889;;1;;;;;;;;;
IT14-0074-41;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Ponerinae;Ponerini;Leptogenys;sp.IT14.2;-;;4;;;;;;;;;
IT14-0074-42;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Ponerinae;-;Rasopone;ferruginea;(Smith F., 1858);;1;1,339;1,313;0,858;0,221;1,0335;0,1495;1,92;1,131;1,014
IT14-0074-43;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;2;;;;;;;;;
IT14-0074-44;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Amblyoponinae;-;Prionopelta;sp.IT14.1;-;;2;;;;;;;;;
IT14-0074-45;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;foreli;(Mayr, 1887);;6;;;;;;;;;
IT14-0074-46;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;13;;;;;;;;;
IT14-0074-47;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.14;-;;6;;;;;;;;;
IT14-0074-48;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.21;-;;3;;;;;;;;;
IT14-0074-49;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.15;-;;2;;;;;;;;;
IT14-0074-50;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.IT14.16;-;;2;;;;;;;;;
IT14-0074-52;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;fallax;Mayr, 1870;;31;;;;;;;;;
IT14-0074-53;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;18;;;;;;;;;
IT14-0074-54;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.F;-;;2;;;;;;;;;
IT14-0074-55;IT14-0074;Itoupé;800m;P2;1;20;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gp.tristis.sp.C;-;;4;;;;;;;;;
